MCReject   xShift: 9.48129 crossingAngle: 14.5378 axialRotation: -95.0062 zShift: 6.85323 energy: 11.9573
MCReject   xShift: 9.45793 crossingAngle: 14.5242 axialRotation: -95.0062 zShift: 6.85323 energy: 11.9573
MCAccept 22 xShift: 9.44129 crossingAngle: 14.5378 axialRotation: -95.0062 zShift: 6.85323 energy: 10.7826
MCAccept 23 xShift: 9.44129 crossingAngle: 14.5045 axialRotation: -95.0062 zShift: 6.85323 energy: 10.857
MCReject   xShift: 9.44129 crossingAngle: 14.5045 axialRotation: -95.0062 zShift: 6.86621 energy: 11.8956
MCReject   xShift: 9.43774 crossingAngle: 14.5045 axialRotation: -95.0062 zShift: 6.85323 energy: 11.9573
MCAccept 24 xShift: 9.44091 crossingAngle: 14.5045 axialRotation: -95.0062 zShift: 6.85323 energy: 10.857
MCAccept 25 xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.0062 zShift: 6.85323 energy: 10.7826
MCReject   xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.2695 zShift: 6.85323 energy: 11.9573
MCReject   xShift: 9.4526 crossingAngle: 14.6093 axialRotation: -95.0062 zShift: 6.85323 energy: 11.9573
MCAccept 26 xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.004 zShift: 6.85323 energy: 10.7826
MCReject   xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.004 zShift: 6.85396 energy: 11.9539
MCReject   xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.0984 zShift: 6.85323 energy: 11.9573
MCReject   xShift: 9.44091 crossingAngle: 14.6093 axialRotation: -95.004 zShift: 6.85071 energy: 11.2652
MCAccept 27 xShift: 9.44091 crossingAngle: 14.4148 axialRotation: -95.004 zShift: 6.85323 energy: 10.857
MCReject   xShift: 9.44091 crossingAngle: 14.4148 axialRotation: -94.9798 zShift: 6.85323 energy: 11.9573
MCAccept 28 xShift: 9.44091 crossingAngle: 14.276 axialRotation: -95.004 zShift: 6.85323 energy: 10.7826
MCAccept 29 xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -95.004 zShift: 6.85323 energy: 10.857
MCAccept 30 xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.9139 zShift: 6.85323 energy: 10.3485
MCReject   xShift: 9.44091 crossingAngle: 14.2708 axialRotation: -94.9139 zShift: 6.85323 energy: 10.7826
MCReject   xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.8523 zShift: 6.85323 energy: 10.857
MCReject   xShift: 9.44564 crossingAngle: 14.3961 axialRotation: -94.9139 zShift: 6.85323 energy: 10.7826
MCReject   xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.9139 zShift: 6.84946 energy: 10.7995
MCReject   xShift: 9.43791 crossingAngle: 14.3961 axialRotation: -94.9139 zShift: 6.85323 energy: 11.1798
MCReject   xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.9009 zShift: 6.85323 energy: 11.9573
MCReject   xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.9139 zShift: 6.87362 energy: 11.4858
MCAccept 31 xShift: 9.44091 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.85323 energy: 10.7826
MCAccept 32 xShift: 9.44137 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.85323 energy: 10.857
MCAccept 33 xShift: 9.44137 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84944 energy: 10.8737
MCAccept 34 xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84944 energy: 10.8737
MCReject   xShift: 9.42365 crossingAngle: 14.7692 axialRotation: -94.9033 zShift: 6.84944 energy: 11.2704
MCReject   xShift: 9.42365 crossingAngle: 14.4412 axialRotation: -94.9033 zShift: 6.84944 energy: 11.9754
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.82926 energy: 10.9634
MCReject   xShift: 9.42393 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84944 energy: 11.9754
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.8588 energy: 11.9308
MCReject   xShift: 9.4289 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84944 energy: 11.9754
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.85366 energy: 11.9553
MCReject   xShift: 9.42365 crossingAngle: 14.2678 axialRotation: -94.9033 zShift: 6.84944 energy: 11.1962
MCAccept 35 xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84716 energy: 10.8098
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84998 energy: 11.1938
MCReject   xShift: 9.42399 crossingAngle: 14.3961 axialRotation: -94.9033 zShift: 6.84716 energy: 11.9863
