runNumber,xShift,crossingAngle,negAngle,axialRotation,negRot,zShift,density,interface
2780,8.3324,43.2476,True,49.7587,True,4.8736,0.82,000110011001100110000
2782,8.0874,42.2469,True,92.041,True,3.6451,1.0,000110011001100110000
2783,8.8024,40.0371,True,49.3643,True,3.5234,0.92,000110011001100110000
2786,8.0,36.9281,True,80.2404,True,4.2336,1.0,000110011001100110000
2787,8.3202,45.0,True,83.0012,True,1.7215,1.0,000110011001100110000
2791,9.0,40.5923,True,90.6383,True,2.2222,0.99,000110011001100110000
2792,8.3283,38.7139,True,59.1072,True,4.7179,1.0,000110011001100110000
2798,9.0,41.1951,True,47.6088,True,0.9077,0.97,000110011001100110000
2801,8.0593,35.0,True,71.121,True,3.8333,1.0,000110011001100110000
2802,8.7521,35.0,True,76.2602,True,5.9515,0.98,000110011001100110000
2803,8.7862,45.0,True,66.186,True,2.42,1.0,000110011001100110000
2804,8.3256,45.0,True,74.1657,True,4.9189,1.0,000110011001100110000
2807,8.2293,37.0386,True,84.696,True,1.1934,1.0,000110011001100110000
2808,8.0576,45.0,True,83.9932,True,4.214,1.0,000110011001100110000
2812,8.0,35.0,True,63.9799,True,2.6996,1.0,000110011001100110000
2817,9.0,45.0,True,88.8043,True,1.4107,1.0,000110011001100110000
2819,8.0,35.7879,True,61.216,True,1.3411,1.0,000110011001100110000
2820,8.8695,43.9681,True,73.5561,True,4.3301,1.0,000110011001100110000
2821,8.5798,35.664,True,50.7982,True,0.9544,1.0,000110011001100110000
2823,8.2781,41.3809,True,76.9952,True,5.5894,0.99,000110011001100110000
2830,8.925,37.7805,True,49.0186,True,4.0557,0.93,000110011001100110000
2833,8.9273,39.2617,True,46.4518,True,0.1365,0.91,000110011001100110000
2834,8.5571,36.9449,True,67.7808,True,5.966,0.98,000110011001100110000
2835,8.1688,35.0,True,56.5195,True,0.8827,1.0,000110011001100110000
2837,8.2429,35.0,True,72.8267,True,5.3213,1.0,000110011001100110000
2838,8.0,37.401,True,69.6829,True,5.7989,0.98,000110011001100110000
2839,9.0,41.1262,True,62.6716,True,4.5858,1.0,000110011001100110000
2840,8.7631,43.2966,True,90.9785,True,1.9512,0.93,000110011001100110000
2841,8.3997,41.0156,True,74.0283,True,4.2061,1.0,000110011001100110000
2846,8.2567,42.5208,True,87.2881,True,1.9278,1.0,000110011001100110000
2847,9.0,38.4108,True,90.2435,True,1.9936,0.99,000110011001100110000
2849,8.4703,45.0,True,66.0249,True,4.2875,1.0,000110011001100110000
2851,8.5765,45.0,True,99.5632,True,0.1486,0.87,000110011001100110000
2853,8.8862,35.9203,True,75.4621,True,4.288,1.0,000110011001100110000
2854,8.3096,40.0773,True,53.8532,True,5.0808,0.83,000110011001100110000
2855,9.0,36.6326,True,71.9753,True,2.8845,1.0,000110011001100110000
2856,9.0,41.3966,True,90.4199,True,1.6334,0.91,000110011001100110000
2858,8.9215,37.6907,True,45.3118,True,3.9405,0.94,000110011001100110000
2859,8.5847,43.7876,True,85.5752,True,0.1554,0.98,000110011001100110000
2860,8.994,39.8992,True,71.5924,True,4.843,1.0,000110011001100110000
2864,8.3252,45.0,True,92.0666,True,5.2381,0.97,000110011001100110000
2867,8.7903,39.6771,True,49.0459,True,1.2291,0.94,000110011001100110000
2868,8.8236,42.9017,True,55.2501,True,5.7953,0.97,000110011001100110000
2869,9.0,39.9379,True,61.1557,True,1.3998,1.0,000110011001100110000
2871,8.7253,44.0734,True,77.9318,True,2.2285,1.0,000110011001100110000
2873,8.5349,39.5926,True,94.8979,True,0.7778,0.95,000110011001100110000
2874,8.9144,42.8724,True,91.5114,True,3.437,0.91,000110011001100110000
2875,8.6191,38.0986,True,63.0712,True,2.6315,1.0,000110011001100110000
2878,8.888,43.883,True,80.5167,True,2.7618,1.0,000110011001100110000
2880,8.1047,38.661,True,69.2363,True,5.0473,1.0,000110011001100110000
2885,8.9251,45.0,True,98.3419,True,5.9866,0.89,000110011001100110000
2886,8.1635,45.0,True,81.1003,True,2.3536,1.0,000110011001100110000
2887,8.7159,38.3579,True,69.4262,True,2.2372,1.0,000110011001100110000
2890,8.2587,40.9131,True,59.9314,True,3.837,1.0,000110011001100110000
2891,8.4975,41.8264,True,85.4292,True,3.8297,0.99,000110011001100110000
2893,8.151,41.4342,True,73.8396,True,4.8221,1.0,000110011001100110000
2894,8.0,42.565,True,75.8988,True,3.6478,1.0,000110011001100110000
2896,8.8203,37.531,True,64.7487,True,4.7955,1.0,000110011001100110000
2900,8.9903,35.0,True,60.0999,True,2.0016,0.98,000110011001100110000
2903,9.0,35.0,True,70.4753,True,1.8491,1.0,000110011001100110000
2904,8.0,42.7922,True,55.6767,True,2.4054,1.0,000110011001100110000
2905,8.175,38.8144,True,78.2928,True,4.4386,1.0,000110011001100110000
2908,8.8818,35.0304,True,70.2441,True,2.6247,1.0,000110011001100110000
2913,8.538,41.4595,True,66.881,True,4.1309,1.0,000110011001100110000
2922,8.1432,44.462,True,69.2117,True,5.81,0.99,000110011001100110000
2923,8.0,43.2612,True,59.766,True,2.9938,1.0,000110011001100110000
2926,8.3049,40.1482,True,63.2614,True,0.9104,1.0,000110011001100110000
2927,8.3126,39.6067,True,89.8363,True,3.8346,1.0,000110011001100110000
2930,8.418,36.4321,True,66.8875,True,1.0272,1.0,000110011001100110000
2931,8.4856,39.68,True,57.0728,True,4.309,0.99,000110011001100110000
2935,8.9529,40.9071,True,55.7683,True,5.2195,0.92,000110011001100110000
2938,8.6236,38.9685,True,50.4198,True,3.0845,0.84,000110011001100110000
2940,8.5501,35.0,True,78.3944,True,3.6742,1.0,000110011001100110000
2941,8.9754,43.4423,True,55.9347,True,5.7714,0.97,000110011001100110000
2944,8.5355,44.302,True,53.216,True,4.1454,0.93,000110011001100110000
2945,8.9998,45.0,True,97.3772,True,3.195,0.91,000110011001100110000
2946,9.0,39.2453,True,60.0232,True,4.4271,1.0,000110011001100110000
2947,8.8537,39.1438,True,64.8894,True,3.9089,1.0,000110011001100110000
2951,8.5588,40.3715,True,79.4068,True,1.1146,1.0,000110011001100110000
2954,8.5888,41.5533,True,72.8269,True,4.7302,1.0,000110011001100110000
2960,8.7428,42.8127,True,53.5668,True,0.0524,0.98,000110011001100110000
2961,9.0,41.2124,True,57.2295,True,3.8854,1.0,000110011001100110000
2962,8.7975,45.0,True,91.9663,True,2.589,0.93,000110011001100110000
2963,8.9645,43.3621,True,77.0242,True,3.3206,1.0,000110011001100110000
2964,8.9909,43.4296,True,51.2497,True,2.3122,1.0,000110011001100110000
2966,8.7634,42.7455,True,92.4824,True,2.0257,0.99,000110011001100110000
2967,8.7452,36.6564,True,56.5896,True,0.7559,0.98,000110011001100110000
2968,8.8789,44.0076,True,60.9457,True,2.2486,1.0,000110011001100110000
2969,8.782,38.4759,True,55.8222,True,4.9818,0.94,000110011001100110000
2970,8.7098,45.0,True,64.6917,True,0.1188,0.98,000110011001100110000
2977,8.9307,35.6591,True,74.7616,True,5.0333,1.0,000110011001100110000
2979,8.0,36.6332,True,63.4878,True,2.5406,1.0,000110011001100110000
2981,8.8759,43.1891,True,51.0236,True,5.5541,0.91,000110011001100110000
2989,8.8691,40.2111,True,91.0265,True,4.0428,0.99,000110011001100110000
2991,8.3883,35.0,True,53.2782,True,0.8396,0.91,000110011001100110000
2994,8.9113,35.0,True,58.8246,True,0.8351,0.92,000110011001100110000
2995,8.2802,41.5346,True,61.2103,True,0.3436,0.98,000110011001100110000
2999,8.14,43.2727,True,62.3289,True,1.9779,1.0,000110011001100110000
3000,8.4525,44.8945,True,85.6987,True,1.867,1.0,000110011001100110000
3001,8.0,43.2209,True,57.4002,True,1.463,1.0,000110011001100110000
3003,8.238,44.5417,True,52.4812,True,1.1013,0.98,000110011001100110000
3004,8.6405,42.8163,True,61.4935,True,3.1693,1.0,000110011001100110000
3009,8.412,42.2758,True,63.1894,True,3.6486,1.0,000110011001100110000
3010,8.4393,43.362,True,57.7625,True,2.312,1.0,000110011001100110000
3012,8.3978,35.0,True,75.3172,True,1.8675,1.0,000110011001100110000
3013,8.3637,36.3304,True,70.4349,True,1.9242,1.0,000110011001100110000
3014,8.7197,35.5899,True,65.7339,True,2.8138,1.0,000110011001100110000
3017,8.4307,44.2489,True,68.3108,True,5.8385,0.99,000110011001100110000
3018,8.4088,36.584,True,52.3924,True,5.7814,0.95,000110011001100110000
3020,8.6467,36.8482,True,70.6821,True,2.2698,1.0,000110011001100110000
3021,8.8006,41.719,True,48.7538,True,3.6523,0.94,000110011001100110000
3023,8.0972,35.5659,True,62.5725,True,1.5015,1.0,000110011001100110000
3028,8.0,40.9824,True,60.2786,True,5.8073,0.98,000110011001100110000
3030,8.4216,42.7724,True,95.7225,True,1.4141,0.94,000110011001100110000
3031,8.0352,39.4343,True,61.3172,True,3.6349,1.0,000110011001100110000
3036,9.0,42.1371,True,66.2694,True,1.812,1.0,000110011001100110000
3038,8.0146,41.846,True,77.3007,True,5.7899,0.98,000110011001100110000
3039,8.0775,43.5351,True,66.015,True,4.5085,1.0,000110011001100110000
3040,8.6534,38.2684,True,65.8207,True,2.0901,1.0,000110011001100110000
3042,9.0,39.172,True,57.0859,True,3.6665,0.99,000110011001100110000
3047,8.8742,43.068,True,44.5808,True,1.5134,0.91,000110011001100110000
3052,8.5489,41.9999,True,77.5378,True,1.8726,1.0,000110011001100110000
3054,8.994,37.6568,True,85.4417,True,1.4183,0.98,000110011001100110000
3056,8.5753,40.0743,True,66.4614,True,3.0373,1.0,000110011001100110000
3059,8.4459,44.7216,True,74.598,True,5.2972,0.98,000110011001100110000
3061,9.0,45.0,True,84.1671,True,3.9186,1.0,000110011001100110000
3063,8.5943,45.0,True,64.077,True,3.1909,1.0,000110011001100110000
3065,8.9939,36.6347,True,69.3216,True,2.1273,1.0,000110011001100110000
3066,8.6204,39.8984,True,72.1296,True,2.8667,1.0,000110011001100110000
3074,8.167,35.3215,True,57.0473,True,5.6425,0.98,000110011001100110000
3077,8.963,35.0,True,82.9901,True,4.099,1.0,000110011001100110000
3078,8.5099,38.9547,True,97.8901,True,3.108,0.88,000110011001100110000
3080,8.9966,42.3875,True,82.1567,True,1.0155,1.0,000110011001100110000
3081,8.4287,44.3651,True,70.9931,True,5.4261,0.99,000110011001100110000
3083,8.2472,42.408,True,82.4975,True,2.0603,1.0,000110011001100110000
3085,8.7371,38.104,True,53.6148,True,0.8246,0.95,000110011001100110000
3087,8.9694,43.0947,True,46.2933,True,0.5991,0.97,000110011001100110000
3088,8.3796,38.7371,True,77.9699,True,0.818,1.0,000110011001100110000
3091,8.0,41.2777,True,81.3281,True,5.5641,0.98,000110011001100110000
3092,8.5881,35.0,True,67.7706,True,4.6281,1.0,000110011001100110000
3096,8.9885,35.5978,True,81.406,True,5.9504,0.99,000110011001100110000
3099,8.9438,45.0,True,72.0445,True,3.3585,1.0,000110011001100110000
3101,8.1593,35.0,True,76.1206,True,3.6449,1.0,000110011001100110000
3104,8.8202,37.7359,True,55.7586,True,4.4151,0.98,000110011001100110000
3105,8.3318,45.0,True,76.2113,True,3.6488,1.0,000110011001100110000
3106,8.0,41.1941,True,76.2695,True,2.5656,1.0,000110011001100110000
3109,8.6005,44.0744,True,53.4073,True,5.2722,0.89,000110011001100110000
3110,8.0,45.0,True,74.8993,True,4.0132,1.0,000110011001100110000
3112,8.3098,42.9747,True,70.4804,True,2.5786,1.0,000110011001100110000
3113,8.1374,37.6535,True,69.4046,True,1.0793,1.0,000110011001100110000
3115,8.7676,43.4297,True,76.5106,True,4.5017,1.0,000110011001100110000
3118,8.5334,40.2974,True,71.4539,True,3.222,1.0,000110011001100110000
3121,8.6868,42.1068,True,66.7589,True,5.6913,0.99,000110011001100110000
3123,8.8362,41.6996,True,61.1042,True,2.4252,1.0,000110011001100110000
3124,8.8889,36.5847,True,78.7864,True,2.7421,1.0,000110011001100110000
3125,8.7186,40.7196,True,64.9373,True,4.3759,1.0,000110011001100110000
3130,8.7105,37.4439,True,92.0275,True,5.4395,0.9,000110011001100110000
3133,8.782,35.7827,True,96.0681,True,1.2559,0.86,000110011001100110000
3135,8.7024,36.89,True,83.325,True,2.3617,1.0,000110011001100110000
3137,8.7124,42.6065,True,78.4924,True,0.6862,1.0,000110011001100110000
3138,9.0,35.0455,True,84.375,True,5.1722,0.99,000110011001100110000
3140,8.4877,41.5919,True,70.3818,True,1.2597,1.0,000110011001100110000
3142,9.0,38.1468,True,53.7377,True,1.0479,0.95,000110011001100110000
3144,8.5138,36.6493,True,55.2127,True,2.76,1.0,000110011001100110000
3148,8.0,36.934,True,65.2509,True,0.8376,1.0,000110011001100110000
3150,8.4134,41.7226,True,70.3857,True,4.568,1.0,000110011001100110000
3151,8.9679,41.6376,True,82.5989,True,2.0165,1.0,000110011001100110000
3152,8.2414,43.9853,True,80.9964,True,2.6761,1.0,000110011001100110000
3153,8.1417,41.8677,True,80.8486,True,5.695,0.98,000110011001100110000
3155,8.0,42.91,True,65.751,True,1.4534,1.0,000110011001100110000
3156,9.0,35.2838,True,66.313,True,4.5757,1.0,000110011001100110000
3158,9.0,41.2751,True,50.0192,True,5.2233,0.91,000110011001100110000
3159,8.4692,36.09,True,76.7191,True,0.6458,0.98,000110011001100110000
3160,8.4934,45.0,True,92.9443,True,1.0986,0.93,000110011001100110000
3161,8.5973,38.9002,True,74.0589,True,2.6077,1.0,000110011001100110000
3164,8.2375,35.0,True,58.212,True,4.3108,0.98,000110011001100110000
3170,8.3888,37.7458,True,55.7104,True,0.2568,0.98,000110011001100110000
3171,8.642,35.8494,True,93.7825,True,3.8297,1.0,000110011001100110000
3172,9.0,39.2404,True,88.7149,True,3.642,0.99,000110011001100110000
3174,8.8625,42.7809,True,88.0408,True,2.6655,0.99,000110011001100110000
3175,8.523,44.4358,True,86.0588,True,4.1106,0.94,000110011001100110000
3180,8.6797,43.056,True,76.4631,True,0.3666,0.98,000110011001100110000
3181,8.0,39.4069,True,89.0751,True,0.5911,0.98,000110011001100110000
3186,8.4969,45.0,True,59.7836,True,3.4408,0.99,000110011001100110000
3192,8.8117,42.7175,True,50.3236,True,4.0853,0.91,000110011001100110000
3193,8.301,44.7702,True,54.0696,True,1.7466,0.99,000110011001100110000
3198,8.0553,35.0072,True,70.8885,True,1.1833,1.0,000110011001100110000
3200,9.0,44.9714,True,59.5396,True,0.0104,0.98,000110011001100110000
3201,8.4438,45.0,True,93.0345,True,3.9658,0.99,000110011001100110000
3204,8.9716,44.4474,True,69.2262,True,0.0037,0.99,000110011001100110000
3206,8.8455,42.3088,True,47.2349,True,1.0073,0.94,000110011001100110000
3207,8.7967,41.5616,True,56.9624,True,0.8168,1.0,000110011001100110000
3213,8.3408,42.8665,True,68.3776,True,5.3567,0.99,000110011001100110000
3214,8.4859,37.8673,True,81.5872,True,1.9106,1.0,000110011001100110000
3217,8.0124,40.6041,True,67.9201,True,4.094,1.0,000110011001100110000
3222,8.8063,35.0,True,58.1106,True,1.2749,0.99,000110011001100110000
3224,8.5895,45.0,True,56.6059,True,1.4355,1.0,000110011001100110000
3225,8.6822,42.0889,True,86.8618,True,4.2554,0.99,000110011001100110000
3226,8.3851,36.1974,True,65.7894,True,4.5974,1.0,000110011001100110000
3231,8.9247,45.0,True,91.4344,True,0.6051,0.97,000110011001100110000
3232,8.4279,37.2875,True,52.6898,True,4.4312,1.0,000110011001100110000
3235,8.0573,40.0398,True,76.5256,True,4.7434,1.0,000110011001100110000
3239,8.1995,41.9831,True,87.6289,True,1.7852,0.97,000110011001100110000
3240,8.0152,39.82,True,51.5402,True,2.4505,0.91,000110011001100110000
3253,8.6864,36.2909,True,53.7986,True,0.7311,0.86,000110011001100110000
3254,8.0,42.5489,True,69.2671,True,0.7679,0.98,000110011001100110000
3260,8.8947,41.9821,True,81.6168,True,3.3457,1.0,000110011001100110000
3263,8.7367,43.5838,True,58.0263,True,2.8077,1.0,000110011001100110000
3268,8.0,43.8229,True,67.6537,True,3.4512,1.0,000110011001100110000
3269,8.4272,42.8664,True,55.9845,True,1.5482,1.0,000110011001100110000
3271,8.0678,38.0945,True,58.9743,True,2.036,1.0,000110011001100110000
3272,8.0262,44.6308,True,81.4519,True,4.9887,1.0,000110011001100110000
3273,8.1257,35.0,True,77.0588,True,4.2498,1.0,000110011001100110000
3274,8.1542,39.3843,True,57.717,True,1.448,1.0,000110011001100110000
3276,8.4846,36.6774,True,64.2766,True,4.3401,1.0,000110011001100110000
3277,8.0279,36.681,True,82.5297,True,4.461,1.0,000110011001100110000
3278,8.4705,45.0,True,81.8869,True,1.5767,1.0,000110011001100110000
3279,8.7823,41.1103,True,54.0008,True,1.5936,0.92,000110011001100110000
3280,8.8859,44.131,True,65.3718,True,1.3171,1.0,000110011001100110000
3281,8.9046,42.3568,True,80.3929,True,0.8621,1.0,000110011001100110000
3282,8.7647,42.101,True,72.3705,True,4.7398,1.0,000110011001100110000
3284,8.0722,35.0,True,65.01,True,5.6747,0.98,000110011001100110000
3286,8.8198,37.4884,True,52.741,True,2.6458,0.94,000110011001100110000
3287,8.6062,43.2631,True,58.8792,True,2.6263,1.0,000110011001100110000
3288,8.9334,44.165,True,85.1102,True,3.2715,0.99,000110011001100110000
3298,8.0,39.2535,True,61.6657,True,5.2955,0.98,000110011001100110000
3301,8.4762,44.2433,True,81.1229,True,0.7502,1.0,000110011001100110000
3302,8.85,37.1061,True,79.8058,True,5.3206,1.0,000110011001100110000
3304,8.6579,41.4111,True,73.8223,True,0.4943,0.98,000110011001100110000
3306,8.3544,35.0,True,74.7679,True,5.6281,0.98,000110011001100110000
3307,8.635,35.0262,True,70.3199,True,5.4021,0.99,000110011001100110000
3310,8.5443,37.6455,True,59.7166,True,4.5993,1.0,000110011001100110000
3316,8.8654,35.0,True,92.7586,True,1.5423,0.98,000110011001100110000
3317,8.1906,38.7859,True,65.583,True,4.8349,1.0,000110011001100110000
3320,8.9987,39.292,True,92.6227,True,4.5054,0.92,000110011001100110000
3321,8.5488,38.4276,True,62.5615,True,1.8855,1.0,000110011001100110000
3322,8.8555,42.772,True,55.1888,True,5.2141,1.0,000110011001100110000
3323,8.1381,37.7623,True,66.6822,True,5.2452,0.98,000110011001100110000
3325,8.8423,44.5625,True,56.9002,True,1.0089,1.0,000110011001100110000
3326,8.2206,41.5565,True,78.4836,True,3.646,1.0,000110011001100110000
3328,8.509,44.0322,True,52.7991,True,0.4074,0.93,000110011001100110000
3329,8.337,45.0,True,85.3014,True,2.8926,1.0,000110011001100110000
3331,8.3245,39.1671,True,54.835,True,1.3334,0.85,000110011001100110000
3332,8.0,35.0,True,81.4191,True,4.2812,1.0,000110011001100110000
3335,8.5923,43.6012,True,67.7641,True,5.2838,0.99,000110011001100110000
3336,8.7807,40.4624,True,59.1217,True,0.6382,0.99,000110011001100110000
3337,8.4047,35.0,True,75.9871,True,2.2942,1.0,000110011001100110000
3338,8.8696,44.5635,True,65.1053,True,2.3398,1.0,000110011001100110000
3339,8.1371,37.7744,True,77.5326,True,4.8307,1.0,000110011001100110000
3341,8.2083,45.0,True,81.1928,True,5.1791,0.99,000110011001100110000
3343,8.0082,35.9584,True,73.0016,True,2.5606,1.0,000110011001100110000
3344,8.1941,35.0,True,88.9543,True,4.4179,0.92,000110011001100110000
3345,8.0,39.1581,True,73.7208,True,2.2747,1.0,000110011001100110000
3347,8.0,40.9009,True,85.0902,True,3.0578,1.0,000110011001100110000
3348,8.1927,36.432,True,53.908,True,0.7916,0.92,000110011001100110000
3349,8.0,37.9044,True,58.2671,True,0.8642,1.0,000110011001100110000
3358,8.4279,35.0,True,76.4631,True,4.3801,1.0,000110011001100110000
3361,8.2115,35.0,True,76.0147,True,4.9865,1.0,000110011001100110000
3375,8.0705,42.9241,True,66.7965,True,0.8574,0.98,000110011001100110000
3376,8.617,39.9444,True,73.8793,True,3.9007,1.0,000110011001100110000
3378,8.8081,40.3525,True,46.0876,True,4.3877,0.91,000110011001100110000
3381,8.235,36.2524,True,72.619,True,1.5639,1.0,000110011001100110000
3382,8.5071,36.0695,True,60.5156,True,4.1106,1.0,000110011001100110000
3384,8.497,43.9003,True,58.5218,True,0.2138,0.98,000110011001100110000
3385,8.4916,43.9197,True,65.3605,True,0.6784,1.0,000110011001100110000
3386,8.1168,36.2908,True,78.7751,True,3.1714,1.0,000110011001100110000
3388,9.0,35.6757,True,93.4904,True,0.859,0.99,000110011001100110000
3393,8.4271,42.1636,True,52.486,True,1.485,0.99,000110011001100110000
3394,9.0,39.8435,True,50.1014,True,1.7329,0.97,000110011001100110000
3395,8.2026,36.3766,True,55.974,True,2.8312,0.92,000110011001100110000
3399,9.0,35.3879,True,55.1816,True,5.1059,1.0,000110011001100110000
3401,8.8133,35.0,True,51.5798,True,3.7604,0.95,000110011001100110000
3402,8.9836,45.0,True,51.0121,True,5.9239,0.98,000110011001100110000
3405,8.9767,38.0265,True,61.1129,True,4.6672,1.0,000110011001100110000
3408,8.1548,40.3196,True,75.4466,True,4.7038,1.0,000110011001100110000
3411,8.533,39.3839,True,80.2564,True,1.2326,1.0,000110011001100110000
3413,8.7674,37.8645,True,65.7816,True,5.0245,1.0,000110011001100110000
3414,9.0,35.0578,True,60.6516,True,2.0295,1.0,000110011001100110000
3415,8.4979,43.0204,True,57.8775,True,3.3489,0.99,000110011001100110000
3416,8.1639,42.1376,True,76.5276,True,4.7545,1.0,000110011001100110000
3418,9.0,41.1969,True,52.7856,True,2.9328,0.91,000110011001100110000
3419,8.0324,44.2106,True,84.3986,True,3.1088,1.0,000110011001100110000
3420,8.5537,44.6742,True,50.7505,True,2.1017,0.94,000110011001100110000
3427,8.6453,42.623,True,78.9906,True,5.8453,0.98,000110011001100110000
3429,8.0989,41.1998,True,59.6907,True,1.0459,1.0,000110011001100110000
3431,8.5773,38.1396,True,53.2666,True,2.7531,1.0,000110011001100110000
3432,8.9484,41.4172,True,88.1759,True,2.2839,0.99,000110011001100110000
3433,8.8792,39.8914,True,81.8695,True,1.563,1.0,000110011001100110000
3437,9.0,40.819,True,90.7494,True,2.1112,0.99,000110011001100110000
3443,8.0902,40.6633,True,66.8613,True,0.2323,0.98,000110011001100110000
3444,8.4926,35.0,True,54.5146,True,3.0408,0.93,000110011001100110000
3445,8.3326,44.4484,True,59.675,True,2.8562,1.0,000110011001100110000
3446,8.1368,37.5366,True,69.508,True,2.4544,1.0,000110011001100110000
3447,8.9754,38.0523,True,77.6117,True,1.7234,1.0,000110011001100110000
3448,9.0,45.0,True,85.9624,True,2.43,1.0,000110011001100110000
3454,8.4781,37.8775,True,77.8103,True,4.8672,1.0,000110011001100110000
3459,8.5855,37.836,True,74.0171,True,0.9369,1.0,000110011001100110000
3460,8.4078,35.0,True,64.1347,True,4.2317,1.0,000110011001100110000
3463,8.5462,38.3973,True,90.7687,True,2.7162,1.0,000110011001100110000
3472,8.7836,37.2104,True,68.2245,True,1.98,1.0,000110011001100110000
3473,8.8074,39.1611,True,45.8979,True,4.7228,0.94,000110011001100110000
3475,8.2053,37.6396,True,55.6249,True,1.0217,0.89,000110011001100110000
3477,9.0,43.1793,True,63.6242,True,2.1146,1.0,000110011001100110000
3479,8.9866,37.2508,True,68.068,True,5.7378,0.99,000110011001100110000
3483,8.9936,36.7205,True,52.9097,True,2.4464,0.96,000110011001100110000
3484,8.6578,40.6346,True,60.6587,True,2.189,1.0,000110011001100110000
3488,9.0,44.7529,True,84.2404,True,3.0791,1.0,000110011001100110000
3491,8.9947,44.7672,True,90.0298,True,0.6811,0.99,000110011001100110000
3493,8.4211,40.9352,True,64.1259,True,0.3563,0.99,000110011001100110000
3494,8.0519,42.4518,True,58.1228,True,2.2221,1.0,000110011001100110000
3498,8.2969,40.8157,True,74.3666,True,0.3584,0.98,000110011001100110000
3499,8.0,44.4603,True,61.8054,True,1.7476,1.0,000110011001100110000
3500,8.0,35.0,True,66.0994,True,0.3228,0.98,000110011001100110000
3505,8.6159,35.0895,True,47.1656,True,3.5227,0.85,000110011001100110000
3508,9.0,38.2489,True,86.0902,True,5.1362,0.99,000110011001100110000
3512,8.7425,45.0,True,54.1041,True,2.1906,0.93,000110011001100110000
3513,8.7599,42.2177,True,50.678,True,1.7351,0.94,000110011001100110000
3515,9.0,41.7139,True,58.7238,True,2.0978,0.99,000110011001100110000
3516,8.0186,39.6592,True,62.5839,True,5.9944,0.98,000110011001100110000
3519,8.4255,35.7348,True,62.1471,True,1.4591,1.0,000110011001100110000
3522,8.196,40.0365,True,54.4512,True,4.9382,0.87,000110011001100110000
3525,8.0,35.8988,True,58.8004,True,2.2539,0.99,000110011001100110000
3526,8.6337,41.1436,True,60.0956,True,0.6524,0.98,000110011001100110000
3527,8.0,43.3388,True,75.7123,True,5.4604,1.0,000110011001100110000
3528,8.7889,45.0,True,45.0217,True,0.7181,0.99,000110011001100110000
3529,8.2872,45.0,True,54.0378,True,3.3575,0.98,000110011001100110000
3539,8.8763,44.1655,True,46.0258,True,5.0,0.91,000110011001100110000
3540,9.0,35.0,True,74.6135,True,1.1954,1.0,000110011001100110000
3542,8.4067,43.3619,True,81.2532,True,3.4913,1.0,000110011001100110000
3543,8.4792,40.0436,True,71.7719,True,2.9489,1.0,000110011001100110000
3546,8.0,43.3551,True,54.5667,True,3.3878,0.87,000110011001100110000
3548,8.9891,42.8986,True,97.115,True,2.8091,0.92,000110011001100110000
3549,8.4518,39.3726,True,79.7132,True,1.7872,1.0,000110011001100110000
3551,8.1133,35.0,True,60.0634,True,4.3727,1.0,000110011001100110000
3554,8.3887,38.9284,True,60.1779,True,5.032,1.0,000110011001100110000
3556,8.5902,44.3056,True,64.0975,True,2.5669,1.0,000110011001100110000
3557,8.1631,35.0,True,65.5685,True,1.656,1.0,000110011001100110000
3558,8.037,38.4023,True,85.3671,True,4.2895,1.0,000110011001100110000
3561,8.6733,41.8846,True,67.8539,True,3.5871,1.0,000110011001100110000
3562,8.8664,43.6502,True,44.6902,True,0.4083,0.89,000110011001100110000
3565,8.1924,38.782,True,70.0105,True,5.5777,0.98,000110011001100110000
3569,8.9281,36.0109,True,58.4599,True,1.6449,0.99,000110011001100110000
3571,8.0212,39.1789,True,61.8873,True,4.6362,1.0,000110011001100110000
3572,8.7577,44.302,True,89.8636,True,0.8587,0.99,000110011001100110000
3574,8.3556,42.7838,True,82.4481,True,1.5348,1.0,000110011001100110000
3575,8.8593,43.06,True,74.9911,True,5.1199,0.98,000110011001100110000
3579,8.2359,38.0391,True,80.8074,True,0.7364,0.98,000110011001100110000
3583,8.8087,44.1644,True,69.4466,True,0.2308,0.98,000110011001100110000
3585,8.8319,35.0,True,69.1141,True,2.7212,1.0,000110011001100110000
3586,8.4844,44.8926,True,92.1905,True,2.4403,0.94,000110011001100110000
3589,8.6709,45.0,True,98.2271,True,4.0575,0.93,000110011001100110000
3591,8.193,40.0454,True,84.709,True,0.102,0.98,000110011001100110000
3594,8.3541,37.6074,True,64.7966,True,4.567,1.0,000110011001100110000
3595,8.709,42.3382,True,93.9207,True,4.3782,0.94,000110011001100110000
3598,8.2123,39.0035,True,57.4955,True,3.0587,1.0,000110011001100110000
3600,8.5002,45.0,True,61.5594,True,3.7293,1.0,000110011001100110000
3603,8.5215,35.0,True,88.4392,True,5.7786,0.98,000110011001100110000
3605,8.8002,43.5632,True,72.3281,True,5.6272,0.98,000110011001100110000
3606,8.9028,35.3981,True,62.5064,True,2.2755,1.0,000110011001100110000
3607,8.6065,45.0,True,53.9626,True,2.9708,0.99,000110011001100110000
3608,8.5198,45.0,True,69.7926,True,5.7954,0.99,000110011001100110000
3610,8.5524,42.3835,True,89.2737,True,4.1057,1.0,000110011001100110000
3611,9.0,42.4294,True,91.2242,True,3.6647,0.99,000110011001100110000
3614,8.6612,45.0,True,70.4733,True,1.7963,1.0,000110011001100110000
