runNumber,xShift,crossingAngle,negAngle,axialRotation,negRot,zShift,density,interface
691,9.3331,18.824,False,21.3151,True,3.894,0.9,000110011011001100000
693,8.8115,18.0,False,92.8459,True,0.0,0.8,000011001101100110000
694,9.0467,27.4894,False,23.4248,True,3.293,0.9,000110011011001100000
695,8.9121,27.5631,False,62.4446,True,3.3062,0.91,000011001101100110000
696,9.4602,18.0,False,41.615,True,4.8804,0.86,000011011001101100000
697,9.1154,20.8726,False,14.0304,True,2.9568,0.89,000110011011001100000
702,9.5,18.0,False,32.685,True,4.2749,0.98,000110011011001100000
703,9.2959,22.1105,False,84.2911,True,5.3286,0.87,000011011001101100000
704,9.0669,22.1566,False,39.4203,True,5.9134,0.99,000110011011001100000
707,8.7227,18.7489,False,43.3626,True,1.1568,0.84,000011011001101100000
710,9.4185,28.0,False,60.9058,True,1.7654,0.88,000011001101100110000
711,9.3275,18.0,False,21.1037,True,4.508,0.95,000110011011001100000
712,9.1826,19.4877,False,89.3669,True,4.5225,1.0,000011011001101100000
715,9.5,24.62,False,79.552,True,3.4104,0.88,000011001101100110000
725,9.5,26.3008,False,81.9009,True,5.7266,0.87,000011011001101100000
729,9.5,23.032,False,1.9127,True,2.5203,0.86,000110011011001100000
730,9.1781,19.3096,False,72.4118,True,3.6805,0.98,000011001101100110000
731,9.5,28.0,False,8.3732,True,2.3991,0.9,000110011011001100000
734,9.1959,18.4802,False,25.6207,True,4.4421,0.9,000110011011001100000
737,8.7881,19.5943,False,73.4306,True,3.6094,0.9,000011001101100110000
743,9.5,19.941,False,13.3384,True,0.9694,0.87,000011011001101100000
744,8.9748,18.2417,False,20.0138,True,4.4506,0.9,000110011011001100000
747,9.3632,28.0,False,70.5668,True,4.4854,0.87,000011001101100110000
750,9.3192,21.4985,False,81.6522,True,5.9299,0.89,000011011001101100000
751,9.5,26.835,False,13.0007,True,1.5166,0.88,000011011001101100000
752,9.4741,18.0,False,53.087,True,1.6559,1.0,000011011001101100000
755,9.3628,26.0492,False,18.7573,True,1.8816,0.88,000011011001101100000
757,9.3885,28.0,False,67.4678,True,2.8052,0.99,000011001101100110000
761,9.3039,22.0511,False,34.4392,True,5.1492,1.0,000110011011001100000
762,8.5,23.8449,False,61.2169,True,2.6094,0.97,000011001101100110000
764,8.5894,18.8493,False,42.1613,True,0.3578,0.99,000011011001101100000
770,8.5868,18.0,False,71.0089,True,4.1196,0.84,000011001101100110000
771,9.2654,27.0117,False,1.8036,True,2.3076,0.86,000110011011001100000
772,8.5974,19.1597,False,30.6551,True,5.2124,0.98,000110011011001100000
776,9.3937,18.0,False,78.3443,True,3.4201,0.89,000011001101100110000
780,9.3098,18.5491,False,47.7207,True,0.9538,1.0,000011011001101100000
782,9.1715,20.085,False,17.4705,True,4.1726,0.88,000110011011001100000
783,8.8114,18.0,False,62.9803,True,3.5125,1.0,000011001101100110000
785,9.2045,21.8161,False,86.4216,True,4.8733,0.89,000011011001101100000
786,9.5,26.1031,False,94.8434,True,5.2625,0.96,000011011001101100000
787,9.484,26.1382,False,94.3333,True,5.4715,0.85,000011011001101100000
788,8.989,23.7975,False,74.0949,True,3.426,0.96,000011001101100110000
794,9.5,25.0484,False,39.5247,True,1.4836,0.86,000011011001101100000
798,9.1905,24.3177,False,77.7989,True,3.8757,0.95,000011001101100110000
800,9.1156,27.9465,False,78.6385,True,4.8195,0.89,000011011001101100000
801,9.428,26.6983,False,47.5241,True,1.1985,1.0,000011011001101100000
802,9.4473,18.0,False,78.0733,True,2.384,0.86,000011001101100110000
804,9.4595,19.8474,False,33.0404,True,5.5064,0.89,000110011011001100000
805,9.4835,28.0,False,18.4933,True,3.9373,0.88,000110011011001100000
807,9.5,23.1877,False,54.7277,True,0.5741,0.98,000011011001101100000
808,9.066,27.775,False,35.9774,True,0.8617,0.91,000011011001101100000
809,9.497,22.7179,False,80.5749,True,4.7491,0.95,000011011001101100000
811,9.3794,25.9499,False,29.3021,True,2.7207,0.88,000011011001101100000
812,9.1274,27.4718,False,94.8522,True,0.1972,0.83,000011001101100110000
816,9.5,28.0,False,34.6911,True,3.1563,0.98,000011011001101100000
817,8.9855,27.5572,False,57.0154,True,2.2335,0.86,000011011001101100000
818,9.5,27.6773,False,61.3022,True,2.07,0.97,000011001101100110000
820,9.499,22.8148,False,23.206,True,3.0309,1.0,000110011011001100000
821,9.4,28.0,False,61.2226,True,1.1494,0.98,000011001101100110000
825,9.3441,26.0641,False,90.1233,True,0.5888,0.87,000011001101100110000
826,9.5,28.0,False,99.775,True,0.637,0.83,000011001101100110000
829,9.361,26.3557,False,41.2621,True,5.0076,0.96,000011011001101100000
832,9.4104,20.3676,False,43.0388,True,0.0348,0.98,000011011001101100000
833,9.4911,21.1748,False,99.9225,True,5.0071,0.86,000011011001101100000
834,9.2269,26.8432,False,45.1218,True,0.9597,0.92,000011011001101100000
835,8.7339,20.6631,False,42.0007,True,0.1215,0.97,000011011001101100000
839,9.1178,26.1957,False,86.9988,True,5.0704,0.85,000011011001101100000
841,9.5,23.4149,False,95.8375,True,4.569,0.85,000011011001101100000
843,9.5,23.3036,False,89.7935,True,1.0857,0.84,000011001101100110000
844,9.4064,25.6835,False,89.1551,True,4.2013,0.86,000011001101100110000
845,9.3605,28.0,False,44.7179,True,4.6518,0.88,000011011001101100000
847,9.4199,23.3167,False,56.3887,True,0.9986,0.98,000011011001101100000
849,9.3228,21.7327,False,22.7278,True,3.105,0.98,000110011011001100000
850,9.5,18.0,False,7.5975,True,2.8449,0.97,000110011011001100000
852,8.5,24.8666,False,82.9367,True,5.6388,0.99,000011011001101100000
853,9.5,22.3826,False,9.571,True,1.7976,0.96,000110011011001100000
856,9.5,27.2172,False,86.3481,True,5.377,0.96,000011011001101100000
858,9.3154,20.6519,False,17.0492,True,2.2695,0.98,000110011011001100000
860,9.0487,27.3221,False,46.6467,True,1.5763,0.91,000011011001101100000
861,8.9665,21.0539,False,5.026,True,2.5644,0.87,000110011011001100000
865,9.2447,19.4517,False,63.7968,True,2.2475,0.92,000011001101100110000
866,8.5,26.3947,False,84.9659,True,5.9143,0.88,000011011001101100000
867,9.2357,22.9794,False,78.3619,True,4.6967,0.89,000011011001101100000
869,9.5,27.5458,False,44.9685,True,4.4669,0.88,000011011001101100000
870,9.5,18.0,False,50.3227,True,0.1764,0.97,000011011001101100000
871,9.5,23.627,False,90.9494,True,5.6327,0.89,000011011001101100000
872,9.2773,26.3181,False,8.4349,True,2.3031,0.9,000110011011001100000
875,8.5,22.4066,False,100.0,True,1.3193,0.88,000011011001101100000
876,9.5,24.8151,False,30.4592,True,5.9885,0.97,000110011011001100000
877,9.105,22.7853,False,2.6888,True,1.5527,0.93,000110011011001100000
878,9.5,20.6598,False,55.3273,True,1.4763,0.98,000011011001101100000
882,9.5,25.4469,False,21.1375,True,4.157,0.88,000110011011001100000
884,8.9948,26.5671,False,37.3072,True,0.6368,0.9,000011011001101100000
887,9.1494,24.8196,False,67.1445,True,2.5483,1.0,000011001101100110000
889,9.3373,27.0926,False,17.7937,True,3.4344,0.99,000110011011001100000
890,9.2343,23.7083,False,66.5562,True,3.5225,0.9,000011001101100110000
891,9.4205,23.7958,False,62.84,True,3.3917,0.9,000011001101100110000
893,9.5,23.8579,False,17.5545,True,3.6574,0.88,000110011011001100000
899,9.4808,20.3643,False,26.2007,True,4.7937,0.98,000110011011001100000
900,9.4541,26.9986,False,18.4767,True,3.43,0.98,000110011011001100000
902,9.0485,21.8615,False,45.9066,True,0.9854,0.9,000011011001101100000
904,9.4111,27.2915,False,75.9242,True,4.9574,0.88,000011011001101100000
906,8.8172,20.4788,False,67.3438,True,3.2782,0.95,000011001101100110000
908,9.4622,19.3198,False,32.7295,True,4.9177,1.0,000110011011001100000
909,9.5,28.0,False,41.5965,True,5.0394,0.88,000011011001101100000
910,9.5,19.6216,False,67.1612,True,2.283,0.98,000011001101100110000
911,9.3674,27.113,False,45.3833,True,5.0024,0.87,000011011001101100000
912,9.3402,20.7125,False,25.9497,True,5.1388,1.0,000110011011001100000
913,8.5413,28.0,False,42.5975,True,0.2328,0.82,000011011001101100000
915,9.408,20.681,False,54.0311,True,2.452,0.98,000011011001101100000
916,9.1352,18.48,False,45.0069,True,1.0024,1.0,000011011001101100000
919,9.3619,18.0,False,94.584,True,0.7349,0.88,000011001101100110000
920,9.1288,25.6825,False,67.6516,True,3.0501,0.92,000011001101100110000
921,9.3705,21.1505,False,16.5805,True,3.3096,0.98,000110011011001100000
923,9.5,25.4938,False,33.7194,True,5.1129,0.97,000110011011001100000
925,8.8476,21.4458,False,24.3051,True,4.363,0.85,000110011011001100000
928,9.149,23.9181,False,58.0912,True,1.7455,0.91,000011011001101100000
929,9.153,21.3706,False,69.1597,True,3.4593,1.0,000011001101100110000
930,9.1978,24.0282,False,19.3602,True,4.4662,0.98,000110011011001100000
931,9.5,18.7588,False,51.5869,True,2.0682,0.88,000011011001101100000
932,9.3939,19.8704,False,75.0618,True,5.4065,1.0,000011011001101100000
933,8.9505,28.0,False,56.1309,True,1.8674,0.95,000011011001101100000
934,9.3591,23.3529,False,16.6003,True,4.6232,0.88,000110011011001100000
935,8.8485,22.9132,False,29.0777,True,4.4229,0.84,000110011011001100000
936,9.4831,28.0,False,88.6636,True,4.9325,0.87,000011011001101100000
937,9.4674,24.4134,False,38.9238,True,5.2244,0.98,000110011011001100000
940,8.6292,23.0063,False,74.1496,True,4.2606,0.86,000011001101100110000
942,9.0127,24.6446,False,65.4081,True,2.8578,0.93,000011001101100110000
943,9.5,23.5706,False,46.4987,True,0.7036,0.98,000011011001101100000
944,9.1491,18.0,False,98.1969,True,0.8819,0.87,000011001101100110000
945,9.1729,18.0,False,23.4973,True,3.9054,0.89,000110011011001100000
946,9.5,18.5239,False,9.9142,True,2.4182,0.9,000110011011001100000
947,8.8405,23.4469,False,59.5256,True,1.9023,0.81,000011011001101100000
949,9.5,27.2769,False,57.5142,True,1.0717,1.0,000011011001101100000
950,8.995,18.0,False,15.4522,True,3.87,0.89,000110011011001100000
951,9.4045,26.861,False,77.3882,True,4.448,0.97,000011001101100110000
953,9.2821,23.8022,False,88.3534,True,5.6562,0.84,000011011001101100000
956,9.5,18.0,False,52.97,True,2.0053,0.88,000011011001101100000
958,9.33,21.4951,False,20.9513,True,2.7911,0.9,000110011011001100000
959,9.5,22.5749,False,72.0096,True,4.6112,0.97,000011011001101100000
960,9.5,24.3906,False,81.0399,True,4.0861,0.98,000011001101100110000
963,9.2615,26.5476,False,56.3597,True,0.7808,0.92,000011011001101100000
964,8.8906,27.9222,False,41.8178,True,5.235,0.83,000110011011001100000
965,9.3263,18.3544,False,20.812,True,4.5676,0.88,000110011011001100000
966,9.4486,18.0,False,97.5808,True,4.7638,0.86,000011011001101100000
967,9.5,18.2583,False,32.4049,True,4.7736,0.98,000110011011001100000
968,8.5,21.6349,False,49.26,True,1.8677,0.89,000011011001101100000
969,9.1953,25.001,False,58.9064,True,2.4849,1.0,000011011001101100000
970,9.4192,20.1318,False,4.0354,True,0.7196,0.8,000110011011001100000
977,9.5,20.1514,False,15.2108,True,2.5063,1.0,000110011011001100000
978,9.5,22.5542,False,27.0042,True,5.7603,0.87,000110011011001100000
979,9.4171,27.5734,False,50.1165,True,1.7839,0.98,000011011001101100000
980,9.5,24.9032,False,17.1189,True,3.9563,0.97,000110011011001100000
985,9.5,23.6085,False,69.4929,True,2.1759,1.0,000011001101100110000
986,9.1362,26.4839,False,49.8216,True,1.0743,0.92,000011011001101100000
987,8.5,23.2201,False,52.6262,True,2.0218,0.88,000011011001101100000
989,9.1837,22.1011,False,47.6825,True,1.8611,0.92,000011011001101100000
991,9.5,28.0,False,66.8285,True,3.6656,0.88,000011001101100110000
992,8.7049,27.0777,False,31.3251,True,4.6006,0.98,000110011011001100000
993,9.1357,22.7476,False,50.253,True,2.068,0.88,000011011001101100000
994,9.5,21.3396,False,74.7335,True,4.895,0.88,000011011001101100000
995,9.3253,28.0,False,21.4906,True,2.5551,0.98,000011011001101100000
997,9.4018,26.9478,False,12.8936,True,1.1466,0.88,000011011001101100000
998,9.0889,21.7061,False,98.8491,True,0.7609,0.82,000011001101100110000
999,9.2958,25.1007,False,27.2961,True,4.5874,0.88,000110011011001100000
1000,9.4443,20.7878,False,61.0997,True,2.6091,1.0,000011001101100110000
1001,8.7121,23.505,False,85.8177,True,5.6684,0.88,000011011001101100000
1002,9.5,21.7744,False,76.0702,True,4.397,1.0,000011001101100110000
1003,9.5,23.3118,False,13.5334,True,1.5574,0.88,000011011001101100000
1005,8.5293,18.0,False,83.3477,True,0.0,0.8,000011001101100110000
1006,9.4686,28.0,False,71.7895,True,3.7633,0.97,000011001101100110000
1007,9.4771,24.9308,False,30.0678,True,4.5789,1.0,000110011011001100000
1008,9.1253,25.2912,False,1.7496,True,1.6199,0.9,000110011011001100000
1010,8.6228,21.9291,False,47.3289,True,1.1165,0.84,000011011001101100000
1012,9.5,27.7609,False,80.176,True,5.3796,0.98,000011011001101100000
1014,9.5,24.1394,False,8.2247,True,0.5286,0.88,000011011001101100000
1015,9.4171,26.5979,False,43.3735,True,4.76,0.88,000011011001101100000
1016,9.0427,18.0,False,6.027,True,2.7078,0.89,000110011011001100000
1017,8.9124,18.0,False,28.486,True,4.0041,0.88,000110011011001100000
1019,9.3902,27.0936,False,39.7805,True,4.7574,0.89,000011011001101100000
1022,8.7172,22.5619,False,64.4284,True,2.6334,0.95,000011001101100110000
1024,9.4555,27.8002,False,33.911,True,5.2319,0.97,000110011011001100000
1025,9.3043,21.3829,False,9.2683,True,1.369,0.87,000110011011001100000
1027,9.4303,24.6214,False,18.6261,True,3.8322,0.88,000110011011001100000
1028,9.0663,21.4532,False,2.2077,True,1.8946,0.8,000110011011001100000
1029,9.2642,27.796,False,72.8909,True,3.4869,0.96,000011001101100110000
1030,9.5,25.116,False,60.5881,True,3.3042,0.88,000011001101100110000
1031,9.5,28.0,False,99.8752,True,1.4963,0.83,000011001101100110000
1032,8.8089,23.2907,False,35.9611,True,6.0,0.8,000110011011001100000
1033,9.2344,28.0,False,10.7585,True,3.2139,0.97,000110011011001100000
1034,9.5,21.5473,False,57.1172,True,2.8341,0.98,000011011001101100000
1035,9.4926,21.9771,False,75.9869,True,3.0448,0.93,000011001101100110000
1036,9.1145,23.3914,False,50.242,True,2.4027,0.9,000011011001101100000
1038,9.0662,18.0,False,53.7252,True,2.4645,0.91,000011011001101100000
1039,9.2682,22.6365,False,23.6061,True,2.5721,0.88,000011011001101100000
1042,9.2503,19.3037,False,0.0284,True,1.7879,0.88,000110011011001100000
1045,9.5,27.0762,False,34.4925,True,3.2964,0.88,000011011001101100000
1047,9.4488,23.361,False,71.0042,True,5.1057,0.88,000011011001101100000
1048,9.5,21.5317,False,93.3614,True,1.2884,0.87,000011001101100110000
1049,8.7601,28.0,False,39.6154,True,0.7824,0.8,000011011001101100000
1051,9.3736,20.5823,False,21.5908,True,3.5621,1.0,000110011011001100000
1053,9.4062,24.0266,False,64.9396,True,1.371,0.88,000011001101100110000
1057,9.2443,18.0061,False,33.7657,True,4.8676,0.92,000110011011001100000
1058,9.4319,20.7952,False,51.4692,True,2.1106,0.88,000011011001101100000
1059,9.1484,23.3116,False,67.9513,True,4.4703,0.9,000011001101100110000
1062,9.5,25.0886,False,24.5968,True,4.3532,0.98,000110011011001100000
1063,9.3243,28.0,False,85.7523,True,4.4965,0.85,000011001101100110000
1065,9.4935,23.451,False,21.256,True,4.7025,0.9,000110011011001100000
1067,9.4625,26.6367,False,55.9469,True,2.9055,0.88,000011011001101100000
1068,9.4128,18.0145,False,66.5601,True,3.992,0.9,000011001101100110000
1069,9.3381,22.133,False,18.5964,True,1.6217,0.98,000011011001101100000
1070,8.8078,18.9375,False,23.0945,True,4.2252,0.98,000110011011001100000
1072,9.4863,22.7455,False,50.6697,True,2.1401,1.0,000011011001101100000
1075,8.9531,28.0,False,22.3943,True,4.6115,0.92,000110011011001100000
1076,9.4377,28.0,False,17.6102,True,1.6402,0.88,000011011001101100000
1077,9.2057,20.4204,False,43.5266,True,0.5194,0.99,000011011001101100000
1078,9.3786,26.441,False,48.2056,True,0.9462,0.96,000011011001101100000
1082,8.7976,24.0147,False,41.306,True,0.9895,0.99,000011011001101100000
1083,8.8067,27.4739,False,51.6381,True,1.378,0.97,000011011001101100000
1084,9.3875,28.0,False,64.8901,True,2.9706,0.99,000011001101100110000
1086,9.3483,18.2426,False,55.2086,True,0.0002,0.88,000011011001101100000
1087,9.5,25.5597,False,32.6551,True,5.6209,0.87,000110011011001100000
1088,9.1691,25.4159,False,50.3024,True,0.2852,0.87,000011011001101100000
1092,8.5949,21.7469,False,46.2599,True,1.4514,0.84,000011011001101100000
1093,9.5,18.2202,False,67.9694,True,3.301,0.99,000011001101100110000
1095,9.4008,24.1508,False,21.3652,True,4.0085,1.0,000110011011001100000
1097,9.1457,21.3323,False,51.8911,True,2.3971,0.95,000011011001101100000
1098,9.5,24.7505,False,65.8721,True,2.2865,0.99,000011001101100110000
1100,9.1359,28.0,False,75.6899,True,5.0553,0.85,000011011001101100000
1101,9.4637,18.0,False,0.3684,True,1.8726,0.91,000110011011001100000
1104,9.453,24.2089,False,48.5505,True,1.9746,0.88,000011011001101100000
1105,9.2289,18.0,False,92.4031,True,0.8888,0.88,000011001101100110000
1106,9.0704,24.7196,False,62.9697,True,3.5323,0.92,000011001101100110000
1109,9.0059,21.6149,False,98.3031,True,0.7905,0.87,000011001101100110000
1110,9.4963,23.0618,False,42.7757,True,5.6702,0.98,000110011011001100000
1112,9.3017,26.6012,False,81.2742,True,4.1133,0.88,000011001101100110000
1113,8.7864,26.5775,False,31.0893,True,4.6487,0.94,000110011011001100000
1115,9.5,19.1525,False,99.3037,True,4.9706,0.86,000011011001101100000
1119,9.218,18.9204,False,29.3087,True,5.293,1.0,000110011011001100000
1120,9.4954,18.0,False,46.9056,True,0.1916,0.96,000011011001101100000
1131,9.4758,23.8746,False,22.6634,True,5.3468,0.88,000110011011001100000
1132,9.5,18.9508,False,39.3281,True,4.5601,0.98,000011011001101100000
1135,9.4208,28.0,False,14.1594,True,2.0143,0.99,000110011011001100000
1136,9.5,18.0,False,14.5766,True,1.1548,0.86,000011011001101100000
1137,8.5196,18.3647,False,58.214,True,2.583,0.81,000011011001101100000
1138,9.5,21.0457,False,92.5048,True,4.5106,0.88,000011011001101100000
1139,8.9895,23.6923,False,36.4587,True,5.2954,0.91,000110011011001100000
1140,9.4027,18.0,False,49.8222,True,1.5186,0.88,000011011001101100000
1142,9.2875,18.1282,False,94.4842,True,0.8842,0.88,000011001101100110000
1143,9.5,21.5124,False,44.9178,True,0.7686,0.97,000011011001101100000
1144,9.5,18.3874,False,49.6286,True,2.4945,0.88,000011011001101100000
1145,9.285,28.0,False,55.5791,True,2.4425,0.9,000011011001101100000
1146,8.6862,23.6038,False,44.6486,True,1.4635,1.0,000011011001101100000
1148,9.3524,22.3402,False,44.7021,True,4.9893,0.9,000011011001101100000
1149,9.5,21.9118,False,44.8138,True,5.3251,0.96,000011011001101100000
1151,9.5,24.8935,False,50.3987,True,5.4596,0.87,000011011001101100000
1153,9.3308,19.9893,False,28.5022,True,4.6805,1.0,000110011011001100000
1155,9.4817,27.4961,False,41.4267,True,0.5508,0.97,000011011001101100000
1157,8.8895,23.9309,False,66.8895,True,4.1948,0.89,000011001101100110000
1158,8.7734,26.7549,False,24.0686,True,3.4322,0.88,000110011011001100000
1160,8.8208,22.6524,False,43.44,True,0.1156,0.84,000011011001101100000
1162,9.2997,19.9983,False,15.8911,True,3.5017,0.89,000110011011001100000
1165,9.4985,20.0282,False,19.2661,True,1.37,0.88,000011011001101100000
1167,9.5,23.2337,False,70.2834,True,4.8593,0.97,000011011001101100000
1168,9.4813,21.6169,False,69.6521,True,2.2167,0.9,000011001101100110000
1169,9.2304,24.241,False,3.6563,True,1.2649,0.83,000110011011001100000
1170,9.5,19.2052,False,22.7905,True,4.3823,0.98,000110011011001100000
1171,8.6458,28.0,False,92.31,True,0.5796,0.97,000011001101100110000
1172,9.5,23.9372,False,59.135,True,0.6498,0.98,000011011001101100000
1173,9.3463,20.3858,False,42.7103,True,0.8398,0.98,000011011001101100000
1177,9.3966,28.0,False,8.0284,True,0.5092,0.88,000011011001101100000
1178,9.4947,19.2164,False,6.3832,True,1.4444,0.9,000110011011001100000
1180,9.3284,19.5166,False,79.0173,True,5.7656,0.89,000011011001101100000
1181,9.5,18.87,False,63.3749,True,3.9933,0.93,000011001101100110000
1182,9.3461,25.8557,False,56.5851,True,2.7423,1.0,000011011001101100000
1183,9.1961,21.1417,False,20.5881,True,3.2722,0.89,000110011011001100000
1186,8.9954,22.4372,False,66.0811,True,3.1142,0.92,000011001101100110000
1189,8.9211,28.0,False,75.1326,True,4.3009,0.87,000011001101100110000
1190,9.1551,26.2979,False,83.638,True,5.1297,0.85,000011011001101100000
1194,8.9928,18.0,False,68.6041,True,3.592,0.9,000011001101100110000
1196,8.8113,20.6302,False,70.8965,True,4.6765,0.84,000011011001101100000
1197,9.3424,18.0,False,60.195,True,0.6843,0.88,000011001101100110000
1199,9.0658,20.7126,False,29.0516,True,5.9873,0.9,000110011011001100000
1201,9.5,25.8966,False,72.3297,True,2.6791,0.88,000011001101100110000
1202,9.2193,22.3161,False,85.0013,True,4.7258,0.87,000011011001101100000
1204,9.29,27.6742,False,3.1581,True,1.6101,0.87,000110011011001100000
1205,9.5,18.0,False,40.5521,True,5.4078,0.86,000110011011001100000
1207,9.2046,21.6342,False,72.3497,True,3.3461,0.95,000011001101100110000
1208,9.3302,28.0,False,49.0791,True,1.6124,0.88,000011011001101100000
1209,9.5,28.0,False,52.0835,True,1.4338,0.98,000011011001101100000
1210,9.5,19.2336,False,93.8671,True,5.7394,0.97,000011011001101100000
1217,9.4647,28.0,False,65.6485,True,3.6501,0.87,000011001101100110000
1219,9.0684,21.371,False,76.6816,True,4.2133,0.89,000011001101100110000
1220,9.4389,23.8698,False,85.2844,True,0.3286,0.9,000011001101100110000
1222,9.5,28.0,False,32.8721,True,5.8092,0.97,000110011011001100000
1223,9.5,22.447,False,24.6218,True,1.9432,0.88,000011011001101100000
1226,9.4198,28.0,False,84.9877,True,4.2246,0.95,000011001101100110000
1229,8.5458,18.0,False,43.7828,True,0.8385,0.84,000011011001101100000
1231,9.3315,28.0,False,70.7423,True,4.2912,0.87,000011001101100110000
1233,9.3801,21.0366,False,34.7685,True,5.4211,0.97,000110011011001100000
1234,9.4847,27.7343,False,47.4966,True,5.9993,0.86,000110011011001100000
1235,9.3964,23.3118,False,28.3801,True,4.0493,1.0,000110011011001100000
1236,9.5,20.3741,False,63.0003,True,3.735,0.93,000011001101100110000
1239,9.3137,24.1881,False,52.4971,True,2.2061,0.88,000011011001101100000
1242,9.2915,25.2315,False,73.5053,True,3.0148,0.91,000011001101100110000
1243,9.5,23.3889,False,71.1403,True,3.9544,0.97,000011001101100110000
1244,9.3793,27.3561,False,67.5867,True,4.3705,0.88,000011001101100110000
1245,9.4143,27.5751,False,80.599,True,3.6703,0.88,000011001101100110000
1247,9.391,18.4788,False,57.892,True,3.2894,0.9,000011011001101100000
1249,8.7035,18.1241,False,86.6983,True,0.4235,0.95,000011001101100110000
1250,9.4099,26.9667,False,93.6686,True,5.0749,0.85,000011011001101100000
1252,9.5,27.4541,False,58.8627,True,2.8218,0.88,000011011001101100000
1253,9.4704,19.5036,False,92.3201,True,0.8584,0.89,000011001101100110000
1254,9.5,27.7353,False,56.9997,True,1.9711,0.98,000011011001101100000
1256,9.4673,23.7329,False,11.6298,True,2.0109,0.99,000110011011001100000
1258,9.5,25.2446,False,60.349,True,2.2394,0.98,000011001101100110000
1260,9.4373,18.7714,False,75.1079,True,2.6039,0.88,000011001101100110000
1261,9.5,25.3029,False,11.8747,True,1.4967,0.86,000110011011001100000
1263,9.3342,25.4648,False,71.6155,True,3.9578,0.9,000011001101100110000
1264,9.3691,20.5219,False,63.0717,True,1.742,0.9,000011001101100110000
1266,9.3834,20.2059,False,56.7456,True,1.2105,0.98,000011011001101100000
1267,9.0516,18.0,False,30.0609,True,5.923,0.83,000110011011001100000
1269,9.1047,19.7618,False,65.2561,True,4.3052,0.9,000011001101100110000
1270,9.1327,21.5059,False,51.3251,True,1.1083,0.9,000011011001101100000
1275,9.4645,22.1002,False,78.2645,True,5.6933,0.88,000011011001101100000
1276,9.5,22.6891,False,67.6435,True,2.4036,0.97,000011001101100110000
1279,8.8015,18.0,False,89.01,True,0.9488,0.83,000011001101100110000
1284,9.4205,19.4487,False,32.5626,True,4.3791,0.9,000110011011001100000
1288,9.4879,18.0,False,54.908,True,1.3503,1.0,000011011001101100000
1289,9.5,26.2444,False,1.0966,True,2.5077,0.85,000110011011001100000
1291,9.5,18.0,False,27.6192,True,4.9146,0.88,000110011011001100000
1292,9.5,24.4097,False,29.8526,True,2.6639,0.88,000011011001101100000
1293,8.9663,18.6844,False,80.5799,True,5.086,0.83,000011011001101100000
1294,9.0332,18.0,False,87.1164,True,0.3706,0.8,000011001101100110000
1295,9.5,21.4486,False,53.3825,True,1.0757,0.98,000011011001101100000
1300,9.5,20.3382,False,63.3818,True,2.7986,0.98,000011001101100110000
1301,9.0781,18.0,False,64.9567,True,2.1491,0.95,000011001101100110000
1302,8.7401,25.202,False,51.9783,True,0.9945,0.8,000011011001101100000
1303,9.5,27.4495,False,74.3395,True,4.8235,0.93,000011011001101100000
1306,9.5,18.0255,False,80.8476,True,3.5002,0.89,000011001101100110000
1309,9.424,26.9845,False,34.2996,True,5.483,0.87,000110011011001100000
1310,9.2716,20.3213,False,60.9087,True,1.5013,0.92,000011001101100110000
1311,9.5,26.5853,False,40.7933,True,4.9698,0.88,000011011001101100000
1312,9.5,18.0,False,65.397,True,2.632,0.99,000011001101100110000
1313,9.0331,22.9257,False,23.3632,True,4.0067,0.89,000110011011001100000
1314,9.4639,23.581,False,50.8159,True,2.1158,0.88,000011011001101100000
1315,9.5,21.7888,False,88.1811,True,5.3619,0.97,000011011001101100000
1316,8.8121,25.8947,False,44.6829,True,0.6522,1.0,000011011001101100000
1317,9.5,19.7239,False,15.2522,True,3.5838,0.97,000110011011001100000
1318,9.4653,28.0,False,78.8378,True,3.727,0.95,000011001101100110000
1327,9.5,24.0282,False,34.1614,True,3.909,0.97,000011011001101100000
1329,9.2183,26.7655,False,55.537,True,2.3243,0.98,000011011001101100000
1330,9.4176,19.3699,False,85.056,True,0.1368,0.87,000011001101100110000
1331,9.5,21.2412,False,76.7117,True,3.5837,0.98,000011001101100110000
1332,9.2111,25.1673,False,94.1574,True,5.3084,0.91,000011011001101100000
1334,9.5,27.0803,False,25.0577,True,4.6931,1.0,000110011011001100000
1336,9.3751,24.8804,False,40.4273,True,5.8104,0.96,000110011011001100000
1337,9.3829,23.404,False,56.5453,True,0.7224,0.87,000011011001101100000
1341,9.1376,18.0,False,11.7176,True,1.6543,0.86,000110011011001100000
1342,8.7605,22.5277,False,25.8517,True,3.9513,0.83,000110011011001100000
1346,8.9531,22.6169,False,50.6031,True,1.6122,0.92,000011011001101100000
1354,9.5,19.39,False,70.2618,True,1.8892,0.88,000011001101100110000
1355,9.4925,28.0,False,34.8127,True,4.3904,1.0,000110011011001100000
1356,9.3384,19.8248,False,21.2768,True,4.3017,0.99,000110011011001100000
1359,9.4534,27.4775,False,93.5267,True,5.1994,0.96,000011011001101100000
1361,9.1441,25.7155,False,83.2757,True,4.432,0.95,000011001101100110000
1362,9.4859,25.0645,False,20.4335,True,3.5887,0.98,000110011011001100000
1363,9.5,21.4212,False,2.1015,True,0.6919,0.88,000110011011001100000
1365,9.4683,28.0,False,44.3542,True,5.4831,0.86,000011011001101100000
1367,9.0835,25.913,False,62.0141,True,2.8094,0.86,000011001101100110000
